"년도","월","회원타입","건수","현년 전기사용량","전년 전기사용량","전전년 전기사용량","토탈 전기 증감량","토탈 전기탄소 증감량","현년 가스사용량","전년 가스사용량","전전년 가스사용량","토탈 가스 증감량","토탈 가스탄소 증감량","현년 수도사용량","전년 수도사용량","전전년 수도사용량","토탈 수도 증감량","토탈 수도탄소 증감량","현년 지역난방 사용량","전년 지역난방 사용량","전전년 지역난방 사용량","토탈 지역난방 증감량","토탈 지역난방탄소 증감량","등록일"
"2013","02","학교","1110","120371245","121610129","117529898","801231.5","339722.156","8116098","8983644","9205373","-978410.5","-2191639.52","1866","2192","2275","-367","-121.844","0","0","0","0","0","2015-06-05 14:19:53.0"
"2013","02","소상공인","636","2637017","2723965","2853069","-151500","-64236","369503","385029","448078","-47050.5","-105393.12","1051","1008","1038","28","9.296","0","0","0","0","0","2015-06-05 14:19:53.0"
"2013","02","기업","10895","446097134","479308884","464525678","-25820146.5","-10947742.116","34544710","38914940","34829836","-2327678","-5213998.7200000000002","3806","4017","4809","-606.5","-201.35800000000001","0","0","0","0","0","2015-06-05 14:19:53.0"
"2013","02","공동주택관리소","1356","268994427","278319464","283395269","-11862939.5","-5029886.34800000000004","19492979","19552412","21605438","-1085946","-2432519.04","118","118","116","1","0.332","0","0","0","0","0","2015-06-05 14:19:53.0"
"2013","02","공공기관","2571","248116163","259193388","253104663","-8032862.5","-3405933.7","12152444","11971674","13779512","-723149","-1619853.76","1684","1717","1917","-133","-44.156","0","0","0","0","0","2015-06-05 14:19:53.0"
"2013","02","개인","347889","82866931","86144060","87655767","-4033362","-1710145.487999999999986","32732632.78","33764173.69","36392159.65","-2345657.890000000000015","-5254273.6736000000003585","2485408","2555116","2545784","-65044","-21594.608000000000003","8502731.785","9336121.862","9160666.384","-745661.338","-5489968.107305000000002","2015-06-05 14:19:53.0"
"2013","01","학교","1114","132369992","120984852","131421841","6166645.5","2614657.6920000000001","10264934","9058698","10957138","257016.5","575716.9599999999997","2118","2622","2497","-441","-146.412","0","0","0","0","0","2015-06-05 14:25:43.0"
"2013","01","소상공인","711","2915958","2764965","3164774","-48911.5","-20738.476","424409","365949","464093","9388","21029.12","836","819","824","14.5","4.814","0","0","0","0","0","2015-06-05 14:25:43.0"
"2013","01","기업","12630","502803706","502338394","542992086","-19861534","-8421290.416","37514255","33081659","41349892","298479.5","668594.08","3144","3355","3491","-279","-92.628","0","0","0","0","0","2015-06-05 14:25:43.0"
"2013","01","공동주택관리소","1418","278788067","280184214","292891949","-7750014","-3286005.93599999999997","20561571","18419210","19675991","1513970.5","3391293.92","17253","17342","17249","-42.5","-14.109999999999985","0","0","0","0","0","2015-06-05 14:25:43.0"
"2013","01","공공기관","2670","267832454","259287813","273402557","1487269.5","630602.2680000000002","12743137","11292329","12597937","798004","1787528.96","10009","9796","8745","738.5","245.18200000000004","0","0","0","0","0","2015-06-05 14:25:43.0"
"2013","01","개인","347260","86347316","87332454","90486404","-2562539.5","-1086516.748000000000004","34311770.69","29687526.73","32977375.69","2979183.48000000000002","6673425.875200000000121","2553215","2617693.8","2613999.2","-62633","-20794.1560000000000035","10903926.091","10363090.611","10839156.402","302802.5845","642978.625463999999995","2015-06-05 14:25:43.0"
"2012","12","학교","1112","130097124","115704169","121586559","11451760","4855546.24","7666598","6082622","7589709","830432.5","1860168.8","2450310.2","2496780","2386210.8","8814.8","2926.5136","0","0","0","0","0","2015-06-05 14:30:09.0"
"2012","12","소상공인","681","2566355","2331227","2807418","-2967.5","-1258.22","246910","208328","272001","6745.5","15109.92","444637","491784.2","514834.6","-58672.4","-19479.2368","0","0","0","0","0","2015-06-05 14:30:09.0"
"2012","12","기업","12408","484354998","492160963","506161593","-14806280","-6277862.72","17890687","15288702","17685719","1403476.5","3143787.36","13936391.4","13970715.32","13906901.92","-2417.22","-802.51704","0","0","0","0","0","2015-06-05 14:30:09.0"
"2012","12","공동주택관리소","1388","255512470","256516822","264233499","-4862690.5","-2061780.772","12297407","10018317","12081411","1247543","2794496.32","39787195.4","40020368.8","40591731.1","-518854.55","-172259.7106","0","0","0","0","0","2015-06-05 14:30:09.0"
"2012","12","공공기관","2624","245543292","240235394","248237316","1306937","554141.288","6471747","14601552","6807559","-4232808.5","-9481491.04","2221297","2223028","2333949.8","-57191.9","-18987.7108","0","0","0","0","0","2015-06-05 14:30:09.0"
"2012","12","개인","330575","78593499","79447647","81753524.9","-2007239.45","-851069.526799999999978","19143296.17","15434675.88","18842751.86","2004588.3","4490277.791999999999951","7496785.733","7678564.297","7966234.375","-325605.103","-108100.8941960000000041","10184595.076","8932442.188","9151768.397","1142490.2835","11552630.454616","2015-06-05 14:30:09.0"
"2012","11","학교","1108","90204021","84097655","92941118","1684634.5","714285.028","3395493","2743661","3496975","275175","616392","1974175","2099616","2055430","-103348","-34311.536","0","0","0","0","0","2015-06-05 14:35:11.0"
"2012","11","소상공인","647","2062259","1931382","2343177","-75020.5","-31808.692","167272","141656","197139","-2125.5","-4761.12","118547.6","127857","126102.4","-8432.1","-2799.4572","0","0","0","0","0","2015-06-05 14:35:11.0"
"2012","11","기업","13346","401738508","423251392","421384591","-20579483.5","-8725701.004","12063627","11194955","13214044","-140872.5","-315554.4","5062482.32","5124580.8","5200826","-100221.08","-33273.39856","0","0","0","0","0","2015-06-05 14:35:11.0"
"2012","11","공동주택관리소","1384","238311311","243163626","248009221","-7275112.5","-3084647.7","6986796","7072790","7692348","-395773","-886531.52","10222162.8","10158820.7","10232511.5","26496.7","8796.9044","0","0","0","0","0","2015-06-05 14:35:11.0"
"2012","11","공공기관","2680","217966017","220581194","225588713","-5118936","-2170428.864","7260391","8548968","9654938","-1841562","-4125098.88","1631482","1654156.4","1634220.4","-12706.4","-4218.52479999999997","0","0","0","0","0","2015-06-05 14:35:11.0"
"2012","11","개인","336057","76031534","78135303","79346966.4","-2710003.7","-1149041.568799999999997","12423055.41","10690710.94","12960033.96","597788.959999999999994","1339047.270399999999969","7162449.258","7307168.007","7372478.628","-177383.5595","-58891.341754000000005","5502905.303","3831115.027","4205307.289","1484694.645","14675686.006460000000003","2015-06-05 14:35:11.0"
"2012","10","학교","1106","72793632","76486740","78991543","-4945509.5","-2096896.028","1831734","2019608","2082844","-219492","-491662.08","1687046.6","1584255.4","1560268.8","114784.5","38108.454","0","0","0","0","0","2015-06-05 14:54:00.0"
"2012","10","소상공인","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2015-06-05 14:54:00.0"
"2012","10","기업","13977","406704913","428052548","435421055","-25031888.5","-10613520.724","10821451","12124635","12967879","-1724806","-3863565.44","6217238.42","6149298.716","6311349.516","-13085.696","-4344.451072","0","0","0","0","0","2015-06-05 14:54:00.0"
"2012","10","공동주택관리소","1379","223382512","231308755","236138846","-10341288.5","-4384706.324","2817888","3187151","3262561","-406968","-911608.32","10626244.9","10904120","11028144","-339887.1","-112842.5172","0","0","0","0","0","2015-06-05 14:54:00.0"
"2012","10","공공기관","2680","210766825","220812151","224076686","-11677593.5","-4951299.644","4649663","3606148","4127597","782790.5","1753450.72","1544122.4","1561867.58","1599694.4","-36658.59","-12170.65188","0","0","0","0","0","2015-06-05 14:54:00.0"
"2012","10","개인","335891","69879284","72353804","73793186","-3194591.5","-1354506.7959999999999697","6011143.8","6115814.97","6327846.97","-210718.17","-472008.7008000000000555","7576577.646","7731638.154","7931361.003","-254965.9325","-84648.6895899999999994","1545120.724","1728233.731","1741460.856","-189726.5695","-2486837.895524","2015-06-05 14:54:00.0"
"2012","09","학교","1103","91039106","96607366","102723168","-8626161","-3657492.264","2986924","3038277","3189866","-127147.5","-284810.4","1731942.4","1692263.6","1667445.8","52087.7","17293.1164","0","0","0","0","0","2015-06-05 15:20:00.0"
"2012","09","소상공인","42","0","0","0","0","0","0","0","0","0","0","33","39","88","-30.5","-10.126","0","0","0","0","0","2015-06-05 15:20:00.0"
"2012","09","기업","13946","448022312","476919406","487172828","-34023805","-14426093.32","15263570","16717279","18280639","-2235389","-5007271.36","6100462.24","6028500.6","6362566.2","-95071.16","-31563.62512","0","0","0","0","0","2015-06-05 15:20:00.0"
"2012","09","공동주택관리소","1369","245436472","251949794","264739387","-12908118.5","-5473042.244","1643034","1998849","1775246","-244013.5","-546590.24","10596816.8","10623194","10843960.4","-136760.4","-45404.4528","0","0","0","0","0","2015-06-05 15:20:00.0"
"2012","09","공공기관","2677","240235273","256647159","268589855","-22383233.5","-9490491.004","5122889","4988577","4605653","325774","729733.76","1889801","1844784.2","1921539","6639.9","2204.4468","0","0","0","0","0","2015-06-05 15:20:00.0"
"2012","09","개인","333125","77416827","80046461","84221906","-4717801","-2000347.624000000000009","3779811.83","4142856.98","3864727.98","-224021.650000000000002","-501808.4960000000000353","7522300.04","7624971.833","7809518.557","-194956.655","-64725.6094600000000005","143341.165","173001.078","167697.318","-27004.533","-97804.774946","2015-06-05 15:20:00.0"
"2012","08","학교","1099","90989807","85770069","92177019","2016263","854895.512","3497224","3231450","3646671","58163.5","130286.24","1834422.2","1730143","1714315.8","113203.8","37583.6616","0","0","0","0","0","2015-06-05 15:37:21.0"
"2012","08","소상공인","44","322","494","464","-157","-66.568","0","0","0","0","0","9445","8758","9957","87.5","29.05","0","0","0","0","0","2015-06-05 15:37:21.0"
"2012","08","기업","13731","504132716","502071363","518745803","-6275867","-2660967.608","15853237","17185188","18353557","-1916135.5","-4292143.52","7180455","6957928.6","7304528","72397.7","24036.0364","0","0","0","0","0","2015-06-05 15:37:21.0"
"2012","08","공동주택관리소","1358","290311158","265790981","284580829","15125253","6413107.272","1878352","2257152","1933889","-217168.5","-486457.44","11013747.6","11034866.2","11178652.1","-74913.55","-24871.2986","0","0","0","0","0","2015-06-05 15:37:21.0"
"2012","08","공공기관","2670","254572843","259802391","272569137","-11612921","-4923878.504","4827140","5838212","4782395","-483163.5","-1082286.24","1650666.6","1586624.8","1674151","23733.7","7879.5884","0","0","0","0","0","2015-06-05 15:37:21.0"
"2012","08","개인","326129","93263246","84557742","89937246","6014805.5","2550277.532000000000003","3632241.84","4629778.96","3915729.97","-640505.125","-1434731.4800000000000434","7773074.657","7804157.14","8089460.496","-172397.381","-57235.9304920000000015","20597.24","20766.68","20693.68","-132.94","-19842.51308","2015-06-05 15:37:21.0"
"2012","07","학교","1088","92138809","90770327","100732437","-3612573","-1531730.952","3161771","2856401","3386009","40566","90867.84","2181353.6","2088923.6","2179485.2","47149.2","15653.5344","0","0","0","0","0","2015-06-05 15:42:35.0"
"2012","07","소상공인","45","265","416","386","-136","-57.664","72","84","72","-6","-13.44","19900","23229","23598","-3513.5","-1166.482","0","0","0","0","0","2015-06-05 15:42:35.0"
"2012","07","기업","13562","486928369","491662562","505059901","-11432862.5","-4847533.7","12249867","13904900","13802388","-1603777","-3592460.48","7097245.4","7302193","7430933","-269317.6","-89413.4432","0","0","0","0","0","2015-06-05 15:42:35.0"
"2012","07","공동주택관리소","1351","236863001","243440356","251636416","-10675385","-4526363.24","2255963","2673611","2441710","-301697.5","-675802.4","10410190","10377292.3","10595679.4","-76295.85","-25330.2222","0","0","0","0","0","2015-06-05 15:42:35.0"
"2012","07","공공기관","2657","241492785","250491887","267638327","-17572322","-7450664.528","4370908","4895918","4537309","-345705.5","-774380.32","1692259.8","1614251","1621784","74242.3","24648.4436000000001","0","0","0","0","0","2015-06-05 15:42:35.0"
"2012","07","개인","309106","72393580","73893068","76578123.8","-2842477.4","-1205210.4175999999999827","4039229.9","4901674.98","4702258.95","-762746.565","-1708552.305600000000039","7446049.577","7495703.964","10424631.586","-1514115.698","-502686.4117360000000017","281405.77","350739.9","305800","-46864.18","-225740.18584","2015-06-05 15:42:35.0"
"2012","06","학교","1073","82731693","81280023","86727920","-1272278.5","-539446.084","2457505","2355659","2489199","35076","78570.24","1788700.2","1737394","1698575","70715.7","23477.6124","0","0","0","0","0","2015-06-05 15:48:21.0"
"2012","06","기업","13220","410345457","410399051","417726848","-3717492","-1576216.608","9840246","11074446","11474044","-1433999","-3212157.76","4925903.6","4819506.2","4859099.2","86600.9","28751.4988","0","0","0","0","0","2015-06-05 15:48:21.0"
"2012","06","공동주택관리소","1301","221035734","226139546","230683535","-7375806.5","-3127341.956","2856830","3564152","3676155","-763323.5","-1709844.64","10137115.2","10204394","10192156.4","-61160","-20305.119999999999997","0","0","0","0","0","2015-06-05 15:48:21.0"
"2012","06","공공기관","2641","209278060","211840739","220701203","-6992911","-2964994.264","4900266","7125492","8207770","-2766365","-6196657.6","1300746.4","1279052.6","1295145.6","13647.3","4530.9036","0","0","0","0","0","2015-06-05 15:48:21.0"
"2012","06","개인","293300","63540009","65387427","66587925","-2448065.5","-1037979.771999999999981","5681175.95","7565365.96","8222326.94","-2212660.5000000000000036","-4956360.640000000000103","6065211.85","6119816.923","6223382.343","-106396.783","-35323.7319560000000038","38998.39","62404.79","61928.01","-23168.01","-357028.32282","2015-06-05 15:48:21.0"
"2012","05","학교","1063","70520603","69766444","72628856","-677047","-287067.928","2435666","2405033","2629775","-81738","-183093.12","1927515","1968119.8","1990098.4","-51594.1","-17129.2412","0","0","0","0","0","2015-06-05 15:54:07.0"
"2012","05","기업","12879","351822056","342279951","339941690","10711235.5","4541563.852","9894717","11135529","11303101","-1324598","-2967099.52","4355275.6","4309711.6","4312638.4","44100.6","14641.3992","0","0","0","0","0","2015-06-05 15:54:07.0"
"2012","05","공동주택관리소","1244","202250809","209807380","210826775","-8066268.5","-3420097.844","6493996","7488493","7869118","-1184809.5","-2653973.28","9230430.1","9178103.4","9200659.1","41048.85","13628.2182","0","0","0","0","0","2015-06-05 15:54:07.0"
"2012","05","공공기관","2277","114699572","112599109","117041737","-120851","-51240.824","11348038","10965944","3356962","4186585","9377950.4","1030622.4","1022364.2","1048681.2","-4900.3","-1626.8996","0","0","0","0","0","2015-06-05 15:54:07.0"
"2012","05","개인","278841","58436396","60731699","60858197","-2359069","-1000203.279999999999993","11262926.92","13099589.92","14328144.87","-2451086.9750000000000014","-5490432.5840000000001247","5667308.467","5699120.2","5674036.777","-19282.5215","-6401.7971380000000016","261246.192","468554.018","486733.428","-216400.031","-2044254.249472","2015-06-05 15:54:07.0"
"2012","04","학교","1055","87501119","87319967","93774193","-3045961","-1291487.464","4291658","4569765","4837953","-412201","-923330.24","1314587","1336030","1223370","34887","11582.484","0","0","0","0","0","2015-06-05 16:16:19.0"
"2012","04","기업","12759","304978357","305057922","309448247","-2274727.5","-964484.46","12942074","13448867","14921320","-1243019.5","-2784363.68","4345477.6","4248888.6","4254023","94021.8","31215.2376","0","0","0","0","0","2015-06-05 16:16:19.0"
"2012","04","공동주택관리소","1225","213294507","216239839","219390725","-4520775","-1916808.6","11263983","11918644","11883956","-637317","-1427590.08","9340678.1","9423533.1","9479352.9","-110764.9","-36773.9468","0","0","0","0","0","2015-06-05 16:16:19.0"
"2012","04","공공기관","2253","74749708","77353289","81809494","-4831683.5","-2048633.804","3230775","3155568","3418229","-56123.5","-125716.64","961775.8","919321.8","940869.6","31680.1","10517.7932","0","0","0","0","0","2015-06-05 16:16:19.0"
"2012","04","개인","274498","60692510","61439603","62193706","-1124722","-476882.1280000000000039","17890464.8","18117571.83","18764737.84","-550935.03500000000001","-1234095.598400000000117","5369571.183","5353372.762","5444998.652","-29628.524","-9836.6699680000000018","4545000.688","5369439.202","5838722.896","-1059068.861","-6948314.253220000000003","2015-06-05 16:16:19.0"
"2012","03","학교","1030","93594749","92689230","87344809","3577729.5","1516957.308","5415470","5503516","5837989","-255282.5","-571832.8","1096269.753","1161304.6","1086170.2","-27467.647","-9119.258804","0","0","0","0","0","2015-06-05 16:21:51.0"
"2012","03","기업","11747","304541978","307948041","305826949","-2345517","-994499.208","18481997","18112385","18122673","364468","816408.32","4056293.218","4105195.2","4120058.4","-56333.582","-18702.749224","0","0","0","0","0","2015-06-05 16:21:51.0"
"2012","03","공동주택관리소","1177","203879494","200251368","202090448","2708586","1148440.464","14803769","13811009","13776071","1010229","2262912.96","8758236.16","8728786","8899809.3","-56061.49","-18612.41468","0","0","0","0","0","2015-06-05 16:21:51.0"
"2012","03","공공기관","2148","57272373","59536837","62129293","-3560692","-1509733.408","4218671","3903106","3912868","310684","695932.16","747235.373","750384","949814","-102863.627","-34150.724164","0","0","0","0","0","2015-06-05 16:21:51.0"
"2012","03","개인","256610","55400803","54937547","55285995.4","289002.3","122536.8951999999999984","22502134.7","22425834.75","22196443.74","190855.954999999999984","427512.339199999999946","5154211.22","5260020.723","5199686.031","-75716.157","-25137.7641240000000015","4423411.698","4861468.834","4869950.016","-442297.227","-3122273.030024000000006","2015-06-05 16:21:51.0"
"2012","02","학교","1019","101564982","97623405","92519235","6493662","2753312.688","6062554","6371712","6738900","-492752","-1103764.48","1058184","1073934","997255","22589.5","7499.714","0","0","0","0","0","2015-06-05 16:31:15.0"
"2012","02","기업","12511","306309013","295468651","296805258","10172058.5","4312952.804","21763551","22477935","23110547","-1030690","-2308745.6","4001642.8","4160951.2","4072848.8","-115257.2","-38265.3904","0","0","0","0","0","2015-06-05 16:31:15.0"
"2012","02","공동주택관리소","1169","221182472","225778359","224788998","-4101206.5","-1738911.556","16586268","17942630","17223962","-997028","-2233342.72","9134981.6","9298745.6","9190776.6","-109779.5","-36446.794","0","0","0","0","0","2015-06-05 16:31:15.0"
"2012","02","공공기관","2146","64300651","65541313","70358066","-3649038.5","-1547192.324","4790620","5084076","5322765","-412800.5","-924673.12","736265.4","794524.4","794554.24","-58273.92","-19346.94144","0","0","0","0","0","2015-06-05 16:31:15.0"
"2012","02","개인","245857","57875140","59291392","59130953","-1336026","-566475.0239999999999926","24866052","26762255","26708156","-1869148.5","-4186889.2800000000000674","4976206.441","5174132.617","5211214.29","-216462.5125","-71865.5541499999999996","6063653.578","5885745.912","5885475.542","178043.851","4729883.7729260000000019","2015-06-05 16:31:15.0"
"2012","01","학교","1001","98323380","104558105","96849413","-2380379","-1009280.696","6267593","7520841","7898638","-1442146.5","-3230408.16","1625541.4","1637996.2","1594746.8","9169.9","3044.4068","0","0","0","0","0","2015-06-05 16:39:36.0"
"2012","01","기업","11607","304473059","327409804","320203077","-19333381.5","-8197353.756","20731788","24500802","24302591","-3669908.5","-8220595.04","3937331.6","4009779.514","3963699.263","-49407.7885","-16403.385782","0","0","0","0","0","2015-06-05 16:39:36.0"
"2012","01","공동주택관리소","1131","216442816","226787613","226773594","-10337787.5","-4383221.9","15316125","16346798","16377592","-1046070","-2343196.8","8208116.5","8354737.7","8392740.4","-165622.55","-54986.6866","0","0","0","0","0","2015-06-05 16:39:36.0"
"2012","01","공공기관","2116","63410245","70143570","73693841","-8508460.5","-3607587.252","4448242","5176988","5491556","-886030","-1984707.2","760299","766257.4","827544.8","-36602.1","-12151.8972","0","0","0","0","0","2015-06-05 16:39:36.0"
"2012","01","개인","240971","57295203","60111673","59867365","-2694367.5","-1142415.6360000000000013","21481970","23913783","24132867","-2541340.5","-5692603.840000000000101","5079698.921","5139053.263","5277428.811","-128539.116","-42674.9845120000000004","6809959.346","7818446.068","7818100.514","-1008313.445","-10102581.813508000000005","2015-06-05 16:39:36.0"
"2011","12","학교","1001","91319896","95913448","95026396","-4150026","-1759611.024","4401523","5683995","6087914","-1484431.5","-3325126.56","1461938","1418648","1382148","61540","20431.28","0","0","0","0","0","2015-06-05 16:47:06.0"
"2011","12","기업","11593","295707300","305593188","300403197","-7290892.5","-3091338.42","14383011","17036296","17826845","-3048559.5","-6828773.28","4172995.12","4103757.72","4030848.843","105691.8385","35089.690382","0","0","0","0","0","2015-06-05 16:47:06.0"
"2011","12","공동주택관리소","1112","198726675","205379139","205622615","-6774202","-2872261.648","9018898","11128352","11474893","-2282724.5","-5113302.88","8792597.4","8841279.1","8961100.5","-108592.4","-36052.6768","0","0","0","0","0","2015-06-05 16:47:06.0"
"2011","12","공공기관","2117","57430582","61635544","65986281","-6380330.5","-2705260.132","2574493","3230401","3675623","-878519","-1967882.56","768565.8","818442.6","814869.34","-48090.17","-15965.93644","0","0","0","0","0","2015-06-05 16:47:06.0"
"2011","12","개인","239171","53719042","55841398.9","55674842.8","-2039101.35","-864578.9723999999999941","12920774","16060842","15820748","-3019971.5","-6764736.160000000000051","5237151.4","5477021.089","5500709.244","-251712.7665","-83568.6384780000000001","5959616.947","6619600.452","6617982.452","-659174.005","-1534276.861632000000002","2015-06-05 16:47:06.0"
"2011","11","학교","1000","67504521","74850668","72027556","-5934591","-2516266.584","2049059","2598803","2748298","-624491.5","-1398860.96","1778479","1756403","1835042.8","-17243.9","-5724.9748","0","0","0","0","0","2015-06-05 16:52:32.0"
"2011","11","기업","11590","281293281","281040377","278656533","1444826","612606.224","10221520","12063564","12111188","-1865856","-4179517.44","4142884.6","4239249","4267257.769","-110368.7845","-36642.436454","0","0","0","0","0","2015-06-05 16:52:32.0"
"2011","11","공동주택관리소","1100","191677872","196272524","198679598","-5798189","-2458432.136","5353928","5680661","5284415","-128610","-288086.4","8182918.7","8243443.5","8465353.231","-171479.6655","-56931.248946","0","0","0","0","0","2015-06-05 16:52:32.0"
"2011","11","공공기관","2114","51312419","54518000","57433309","-4663235.5","-1977211.852","1469508","1644840","1837309","-271566.5","-608308.96","796160","793002","854783.52","-27732.76","-9207.27632","0","0","0","0","0","2015-06-05 16:52:32.0"
"2011","11","개인","236940","52551339","53728733.4","54162475.4","-1394275.9","-591172.981599999999998","7050126","8632563","8041854","-1287078","-2883055.840000000000021","5284063.573","5355481.2","5419812.154","-103582.104","-34389.2585279999999978","1832121.832","2562651.249","2561606.249","-730006.417","-10528939.340604","2015-06-05 16:52:32.0"
"2011","10","학교","1000","61382378","63641012","61888932","-1382594","-586219.856","1674706","1739313","1726507","-58204","-130376.96","1234050.6","1194402","1250640","11529.6","3827.8272","0","0","0","0","0","2015-06-05 17:02:22.0"
"2011","10","기업","11581","284012844","290062881","287303365","-4670279","-1980198.296","9175041","9893638","9711542","-627549","-1405709.76","4585306.2","4697883.8","4692736","-110003.7","-36521.2284","0","0","0","0","0","2015-06-05 17:02:22.0"
"2011","10","공동주택관리소","1095","181811521","186263501","184853458","-3746958.5","-1588710.404","2532635","2588722","2475714","417","934.08","8863802","9005391.2","9062883.4","-170335.3","-56551.3196","0","0","0","0","0","2015-06-05 17:02:22.0"
"2011","10","공공기관","2114","49983049","53548780","57630179","-5606430.5","-2377126.532","1223888","1253615","1268300","-37069.5","-83035.68","846175.2","883465.2","939624.4","-65369.6","-21702.7072","0","0","0","0","0","2015-06-05 17:02:22.0"
"2011","10","개인","235688","50251861","51604514","51082077","-1091448","-462773.682","4334455","4498144","4059204","55774.5","124924.800000000000001","5506714.589","5677586.243","5087289.29","124278.3225","41260.4030699999999997","996448.841","984988.41","984562.41","11672.931","1145181.243172","2015-06-05 17:02:22.0"
"2011","09","학교","999","78864521","84313552","77033146","-1808828","-766943.072","2375292","2529775","2425821","-102506","-229613.44","1456101.6","1432806.8","1484523","-2563.3","-851.0156","0","0","0","0","0","2015-06-05 17:36:19.0"
"2011","09","기업","11578","324827651","333020643","330126420","-6745880.5","-2860253.332","12105194","13319411","13347723","-1228373","-2751555.52","4708181.4","5036536.4","4898924.6","-259549.1","-86170.3012","0","0","0","0","0","2015-06-05 17:36:19.0"
"2011","09","공동주택관리소","1031","111457706","117504279","109650764","-2367132","-1003663.968","1631985","1421528","1673431","63405.5","142028.32","8062577","8202859.4","8294079.8","-185892.6","-61716.3432","0","0","0","0","0","2015-06-05 17:36:19.0"
"2011","09","공공기관","2114","60701877","68249425","68922346","-7884008.5","-3342819.604","1717967","1827924","1893175","-142582.5","-319384.8","906226.8","959670","1007572.2","-77394.3","-25694.9076","0","0","0","0","0","2015-06-05 17:36:19.0"
"2011","09","개인","234073","56132285","59829717","56770377.3","-2167777.15","-919137.511600000000005","2938393","2702300","2885813","144348.5","323340.640000000000027","5509509.918","5680897.844","5724069.975","-192971.9915","-64066.701177999999998","535145.809","505063.719","505063.719","30082.09","514929.89558","2015-06-05 17:36:19.0"
"2011","08","학교","994","71149638","77006436","69069730","-1888445","-800700.68","2492662","2992573","2608639","-307944","-689794.56","1347453","1325899","1329715","19646","6522.472","0","0","0","0","0","2015-06-05 17:40:39.0"
"2011","08","기업","11519","363638946","377620974","357558625","-3950853.5","-1675161.884","13199477","14323190","13885939","-905087.5","-2027396","4639745.8","4892024.6","4782025.8","-197279.4","-65496.7608","0","0","0","0","0","2015-06-05 17:40:39.0"
"2011","08","공동주택관리소","1087","212937864","229122500","211201819","-7224295.5","-3063101.292","1853684","1526596","1696660","242056","542205.44","9037840","9195457.7","9165206.6","-142492.15","-47307.3938","0","0","0","0","0","2015-06-05 17:40:39.0"
"2011","08","공공기관","2096","68797603","78169657","73596980","-7085715.5","-3004343.372","1721344","1947231","2006081","-255312","-571898.88","852525.8","901092.4","929540.2","-62790.5","-20846.446","0","0","0","0","0","2015-06-05 17:40:39.0"
"2011","08","개인","224966","57762149","62566622","60571352.6","-3806855.8","-1614066.367200000000011","3204999","2692324","2852459","432612","969050.880000000000006","5294212.533","5527101.17","5032563.723","14381.0865","4774.520718","16144.5","16808.93","17206.93","-863.43","-11129.71526","2015-06-05 17:40:39.0"
"2011","07","학교","989","75540251","84610760","75119792","-4325024.5","-1833810.3880000000001","2371374","2824200","2449835","-265643","-595040.32","230980","241023","244054","-11482","-3812.024","0","0","0","0","0","2015-06-05 17:57:13.0"
"2011","07","기업","11295","350008567","362029411","347137416","-4574846.5","-1939734.916","10900863","11414496","11696152","-654461","-1465992.64","1119936.4","1199401.8","1210544.2","-85036.6","-28232.1512","","","","","","2015-06-05 17:57:13.0"
"2011","07","공동주택관리소","1083","197066716","204771203","195915894","-3276832.5","-1389376.98","2294394","2157144","2195879","117882.5","264056.8","2334874.8","2388561.6","2382358.4","-49491.2","-16431.0784","","","","","","2015-06-05 17:57:13.0"
"2011","07","공공기관","2093","61846123","68585923","68548689","-6721183","-2849781.592","1333936","1485036","1619911","-218537.5","-489524","195269.2","217854.2","228950.2","-28133","-9340.156","","","","","","2015-06-05 17:57:13.0"
"2011","07","개인","215122","50435400","52782506.8","51518979.8","-1715354.8","-727264.007199999999996","3603337","3466146","3369672","185439.5","415384.479999999999999","2567679.8","5234569.516","5237887.679","-2668228.6975","-885851.9275699999999987","0","0","0","0","0","2015-06-05 17:57:13.0"
"2011","06","학교","985","68086711","72881348","69779510","-3243718","-1375336.432","1860931","2022832","1950470","-125720","-281612.8","1392081","1357874","1333563","46362.5","15392.35","","","","","","2015-06-05 18:02:10.0"
"2011","06","기업","11217","316638278","323780056","313440454","-1971977","-836118.248","9186972","9566065","9608792","-400456.5","-897022.56","4001811.6","4058806.8","4009468.7","-32326.15","-10732.2818","","","","","","2015-06-05 18:02:10.0"
"2011","06","공동주택관리소","1073","187058860","191664790","188891152","-3219111","-1364903.064","3271928","3481623","3272722","-105244.5","-235747.68","8826466.8","8840549.6","8849731.8","-18673.9","-6199.7348","","","","","","2015-06-05 18:02:10.0"
"2011","06","공공기관","2092","53711664","57972014","59927849","-5238267.5","-2221025.42","1230951","1293670","1399407","-115587.5","-258916","752036.8","763042.6","798680.2","-28824.6","-9569.7672","","","","","","2015-06-05 18:02:10.0"
"2011","06","개인","210508","46490758","47694839","47099825","-906596.5","-384358.756000000000002","5697202","6223167","5371867","-100344","-224770.5600000000000017","4797681.027","4898049.661","4604337.93","46479.7315","15431.2708580000000006","0","0","0","0","0","2015-06-05 18:02:10.0"
"2011","05","학교","984","61978998","64586027","59346192","12888.5","5464.724","1977562","2193083","1847781","-42870","-96028.8","1771261.4","1813230.8","1729010.2","140.9","46.7788","","","","","","2015-06-05 18:09:48.0"
